id,tradingsymbol,instrument_type,strike,expiry,instrument_token,lot_size,exchange_token,index_name,tick_size,last_updated
2012,NIFTY27DEC19500CE,CE,19500,2027-12-28,14188034,65,55422,NIFTY,0.05,
2013,NIFTY27DEC19500PE,PE,19500,2027-12-28,14188290,65,55423,NIFTY,0.05,
2014,NIFTY27DEC26000CE,CE,26000,2027-12-28,13728770,65,53628,NIFTY,0.05,
2015,NIFTY27DEC26000PE,PE,26000,2027-12-28,13729282,65,53630,NIFTY,0.05,
2016,NIFTY27DEC19000PE,PE,19000,2027-12-28,13723138,65,53606,NIFTY,0.05,
2017,NIFTY27DEC27000CE,CE,27000,2027-12-28,13729538,65,53631,NIFTY,0.05,
2018,NIFTY27DEC27000PE,PE,27000,2027-12-28,13729794,65,53632,NIFTY,0.05,
2019,NIFTY27DEC18000CE,CE,18000,2027-12-28,13722370,65,53603,NIFTY,0.05,
2020,NIFTY27DEC18000PE,PE,18000,2027-12-28,13722626,65,53604,NIFTY,0.05,
2021,NIFTY27DEC17000PE,PE,17000,2027-12-28,13722114,65,53602,NIFTY,0.05,
2022,NIFTY27DEC28500CE,CE,28500,2027-12-28,14189570,65,55428,NIFTY,0.05,
2023,NIFTY27DEC28500PE,PE,28500,2027-12-28,14189826,65,55429,NIFTY,0.05,
2024,NIFTY27DEC16500CE,CE,16500,2027-12-28,14187010,65,55418,NIFTY,0.05,
2025,NIFTY27DEC16500PE,PE,16500,2027-12-28,14187778,65,55421,NIFTY,0.05,
2026,NIFTY27DEC30000CE,CE,30000,2027-12-28,9048578,65,35346,NIFTY,0.05,
2027,NIFTY27DEC30000PE,PE,30000,2027-12-28,9048834,65,35347,NIFTY,0.05,
2028,NIFTY27DEC15000CE,CE,15000,2027-12-28,13719298,65,53591,NIFTY,0.05,
2029,NIFTY27DEC15000PE,PE,15000,2027-12-28,13720322,65,53595,NIFTY,0.05,
2030,NIFTY27DEC34500CE,CE,34500,2027-12-28,14192130,65,55438,NIFTY,0.05,
2031,NIFTY27DEC34500PE,PE,34500,2027-12-28,14192386,65,55439,NIFTY,0.05,
2032,NIFTY27DEC33000CE,CE,33000,2027-12-28,12081666,65,47194,NIFTY,0.05,
2033,NIFTY27DEC33000PE,PE,33000,2027-12-28,12081922,65,47195,NIFTY,0.05,
2034,NIFTY27DEC31500CE,CE,31500,2027-12-28,14190082,65,55430,NIFTY,0.05,
2035,NIFTY27DEC31500PE,PE,31500,2027-12-28,14190338,65,55431,NIFTY,0.05,
2036,NIFTY28JUN30000CE,CE,30000,2028-06-27,9050114,65,35352,NIFTY,0.05,
2037,NIFTY28JUN30000PE,PE,30000,2028-06-27,9050370,65,35353,NIFTY,0.05,
2038,NIFTY28JUN33000CE,CE,33000,2028-06-27,12082178,65,47196,NIFTY,0.05,
2039,NIFTY28JUN33000PE,PE,33000,2028-06-27,12082434,65,47197,NIFTY,0.05,
2040,NIFTY28JUN16500CE,CE,16500,2028-06-27,14199810,65,55468,NIFTY,0.05,
2041,NIFTY28JUN16500PE,PE,16500,2028-06-27,14200066,65,55469,NIFTY,0.05,
2042,NIFTY28JUN19500CE,CE,19500,2028-06-27,14200322,65,55470,NIFTY,0.05,
2043,NIFTY28JUN19500PE,PE,19500,2028-06-27,14200578,65,55471,NIFTY,0.05,
2044,NIFTY28JUN22500CE,CE,22500,2028-06-27,14200834,65,55472,NIFTY,0.05,
2045,NIFTY28JUN22500PE,PE,22500,2028-06-27,14201602,65,55475,NIFTY,0.05,
2046,NIFTY28JUN25500CE,CE,25500,2028-06-27,14201858,65,55476,NIFTY,0.05,
2047,NIFTY28JUN25500PE,PE,25500,2028-06-27,14202114,65,55477,NIFTY,0.05,
2048,NIFTY28JUN28500CE,CE,28500,2028-06-27,14202370,65,55478,NIFTY,0.05,
2049,NIFTY28JUN28500PE,PE,28500,2028-06-27,14202626,65,55479,NIFTY,0.05,
2050,NIFTY28JUN31500CE,CE,31500,2028-06-27,14202882,65,55480,NIFTY,0.05,
2051,NIFTY28JUN31500PE,PE,31500,2028-06-27,14203138,65,55481,NIFTY,0.05,
2052,NIFTY28JUN34500CE,CE,34500,2028-06-27,14203394,65,55482,NIFTY,0.05,
2053,NIFTY28JUN34500PE,PE,34500,2028-06-27,14203650,65,55483,NIFTY,0.05,
2054,NIFTY28JUN15000CE,CE,15000,2028-06-27,22050050,65,86133,NIFTY,0.05,
2055,NIFTY28JUN15000PE,PE,15000,2028-06-27,22050306,65,86134,NIFTY,0.05,
2056,NIFTY28JUN18000CE,CE,18000,2028-06-27,22051586,65,86139,NIFTY,0.05,
2057,NIFTY28JUN18000PE,PE,18000,2028-06-27,22051842,65,86140,NIFTY,0.05,
2058,NIFTY28JUN21000CE,CE,21000,2028-06-27,22053122,65,86145,NIFTY,0.05,
2059,NIFTY28JUN21000PE,PE,21000,2028-06-27,22053378,65,86146,NIFTY,0.05,
2060,NIFTY28JUN22000PE,PE,22000,2028-06-27,22053890,65,86148,NIFTY,0.05,
2061,NIFTY28JUN24000CE,CE,24000,2028-06-27,22054658,65,86151,NIFTY,0.05,
2062,NIFTY28JUN24000PE,PE,24000,2028-06-27,22054914,65,86152,NIFTY,0.05,
2063,NIFTY28JUN27000CE,CE,27000,2028-06-27,22057730,65,86163,NIFTY,0.05,
2064,NIFTY28JUN27000PE,PE,27000,2028-06-27,22057986,65,86164,NIFTY,0.05,
2065,NIFTY28DEC22500CE,CE,22500,2028-12-26,14213122,65,55520,NIFTY,0.05,
2066,NIFTY28DEC22500PE,PE,22500,2028-12-26,14213378,65,55521,NIFTY,0.05,
2067,NIFTY28DEC23000PE,PE,23000,2028-12-26,17351938,65,67781,NIFTY,0.05,
2068,NIFTY28DEC22000PE,PE,22000,2028-12-26,17351426,65,67779,NIFTY,0.05,
2069,NIFTY28DEC24000CE,CE,24000,2028-12-26,17352194,65,67782,NIFTY,0.05,
2070,NIFTY28DEC24000PE,PE,24000,2028-12-26,17352450,65,67783,NIFTY,0.05,
2071,NIFTY28DEC21000CE,CE,21000,2028-12-26,17350658,65,67776,NIFTY,0.05,
2072,NIFTY28DEC21000PE,PE,21000,2028-12-26,17350914,65,67777,NIFTY,0.05,
2073,NIFTY28DEC25000PE,PE,25000,2028-12-26,17352962,65,67785,NIFTY,0.05,
2074,NIFTY28DEC20000PE,PE,20000,2028-12-26,17350402,65,67775,NIFTY,0.05,
2075,NIFTY28DEC25500CE,CE,25500,2028-12-26,14213634,65,55522,NIFTY,0.05,
2076,NIFTY28DEC25500PE,PE,25500,2028-12-26,14213890,65,55523,NIFTY,0.05,
2077,NIFTY28DEC19500CE,CE,19500,2028-12-26,14212610,65,55518,NIFTY,0.05,
2078,NIFTY28DEC19500PE,PE,19500,2028-12-26,14212866,65,55519,NIFTY,0.05,
2079,NIFTY28DEC26000PE,PE,26000,2028-12-26,17353474,65,67787,NIFTY,0.05,
2080,NIFTY28DEC27000CE,CE,27000,2028-12-26,17353730,65,67788,NIFTY,0.05,
2081,NIFTY28DEC27000PE,PE,27000,2028-12-26,17353986,65,67789,NIFTY,0.05,
2082,NIFTY28DEC18000CE,CE,18000,2028-12-26,17349122,65,67770,NIFTY,0.05,
2083,NIFTY28DEC18000PE,PE,18000,2028-12-26,17349378,65,67771,NIFTY,0.05,
2084,NIFTY28DEC28000CE,CE,28000,2028-12-26,17354242,65,67790,NIFTY,0.05,
2085,NIFTY28DEC28500CE,CE,28500,2028-12-26,14214146,65,55524,NIFTY,0.05,
2086,NIFTY28DEC28500PE,PE,28500,2028-12-26,14214402,65,55525,NIFTY,0.05,
2087,NIFTY28DEC16500CE,CE,16500,2028-12-26,14212098,65,55516,NIFTY,0.05,
2088,NIFTY28DEC16500PE,PE,16500,2028-12-26,14212354,65,55517,NIFTY,0.05,
2089,NIFTY28DEC30000CE,CE,30000,2028-12-26,17355266,65,67794,NIFTY,0.05,
2090,NIFTY28DEC30000PE,PE,30000,2028-12-26,17355522,65,67795,NIFTY,0.05,
2091,NIFTY28DEC15000CE,CE,15000,2028-12-26,17347586,65,67764,NIFTY,0.05,
2092,NIFTY28DEC15000PE,PE,15000,2028-12-26,17347842,65,67765,NIFTY,0.05,
2093,NIFTY28DEC31500PE,PE,31500,2028-12-26,14214914,65,55527,NIFTY,0.05,
2094,NIFTY28DEC34500CE,CE,34500,2028-12-26,14215170,65,55528,NIFTY,0.05,
2095,NIFTY28DEC34500PE,PE,34500,2028-12-26,14215426,65,55529,NIFTY,0.05,
2096,NIFTY28DEC33000CE,CE,33000,2028-12-26,12082690,65,47198,NIFTY,0.05,
2097,NIFTY28DEC33000PE,PE,33000,2028-12-26,12082946,65,47199,NIFTY,0.05,
2098,NIFTY28DEC31500CE,CE,31500,2028-12-26,14214658,65,55526,NIFTY,0.05,
2099,NIFTY29JUN16500CE,CE,16500,2029-06-26,14222338,65,55556,NIFTY,0.05,
2100,NIFTY29JUN16500PE,PE,16500,2029-06-26,14222594,65,55557,NIFTY,0.05,
2101,NIFTY29JUN19500CE,CE,19500,2029-06-26,14222850,65,55558,NIFTY,0.05,
2102,NIFTY29JUN19500PE,PE,19500,2029-06-26,14223106,65,55559,NIFTY,0.05,
2103,NIFTY29JUN22500CE,CE,22500,2029-06-26,14223362,65,55560,NIFTY,0.05,
2104,NIFTY29JUN22500PE,PE,22500,2029-06-26,14223618,65,55561,NIFTY,0.05,
2105,NIFTY29JUN25500CE,CE,25500,2029-06-26,14223874,65,55562,NIFTY,0.05,
2106,NIFTY29JUN25500PE,PE,25500,2029-06-26,14224130,65,55563,NIFTY,0.05,
2107,NIFTY29JUN28500CE,CE,28500,2029-06-26,14224386,65,55564,NIFTY,0.05,
2108,NIFTY29JUN28500PE,PE,28500,2029-06-26,14224642,65,55565,NIFTY,0.05,
2109,NIFTY29JUN31500CE,CE,31500,2029-06-26,14224898,65,55566,NIFTY,0.05,
2110,NIFTY29JUN31500PE,PE,31500,2029-06-26,14225154,65,55567,NIFTY,0.05,
2111,NIFTY29JUN34500CE,CE,34500,2029-06-26,14225410,65,55568,NIFTY,0.05,
2112,NIFTY29JUN34500PE,PE,34500,2029-06-26,14225666,65,55569,NIFTY,0.05,
2113,NIFTY29JUN15000CE,CE,15000,2029-06-26,22939138,65,89606,NIFTY,0.05,
2114,NIFTY29JUN15000PE,PE,15000,2029-06-26,22939394,65,89607,NIFTY,0.05,
2115,NIFTY29JUN18000CE,CE,18000,2029-06-26,22940674,65,89612,NIFTY,0.05,
2116,NIFTY29JUN18000PE,PE,18000,2029-06-26,22940930,65,89613,NIFTY,0.05,
2117,NIFTY29JUN21000CE,CE,21000,2029-06-26,22943746,65,89624,NIFTY,0.05,
2118,NIFTY29JUN21000PE,PE,21000,2029-06-26,22944002,65,89625,NIFTY,0.05,
2119,NIFTY29JUN24000CE,CE,24000,2029-06-26,22945282,65,89630,NIFTY,0.05,
2120,NIFTY29JUN24000PE,PE,24000,2029-06-26,22945538,65,89631,NIFTY,0.05,
2121,NIFTY29JUN26000PE,PE,26000,2029-06-26,22946562,65,89635,NIFTY,0.05,
2122,NIFTY29JUN27000CE,CE,27000,2029-06-26,22946818,65,89636,NIFTY,0.05,
2123,NIFTY29JUN27000PE,PE,27000,2029-06-26,22947074,65,89637,NIFTY,0.05,
2124,NIFTY29JUN30000CE,CE,30000,2029-06-26,22948354,65,89642,NIFTY,0.05,
2125,NIFTY29JUN30000PE,PE,30000,2029-06-26,22948610,65,89643,NIFTY,0.05,
2126,NIFTY29JUN33000CE,CE,33000,2029-06-26,22949890,65,89648,NIFTY,0.05,
2127,NIFTY29JUN33000PE,PE,33000,2029-06-26,22950146,65,89649,NIFTY,0.05,
2128,NIFTY29DEC22500CE,CE,22500,2029-12-24,14234114,65,55602,NIFTY,0.05,
2129,NIFTY29DEC22500PE,PE,22500,2029-12-24,14234370,65,55603,NIFTY,0.05,
2130,NIFTY29DEC23000PE,PE,23000,2029-12-24,15807234,65,61747,NIFTY,0.05,
2131,NIFTY29DEC24000CE,CE,24000,2029-12-24,15807490,65,61748,NIFTY,0.05,
2132,NIFTY29DEC24000PE,PE,24000,2029-12-24,15807746,65,61749,NIFTY,0.05,
2133,NIFTY29DEC21000CE,CE,21000,2029-12-24,15784706,65,61659,NIFTY,0.05,
2134,NIFTY29DEC21000PE,PE,21000,2029-12-24,15784962,65,61660,NIFTY,0.05,
2135,NIFTY29DEC25000PE,PE,25000,2029-12-24,15813890,65,61773,NIFTY,0.05,
2136,NIFTY29DEC25500CE,CE,25500,2029-12-24,14234626,65,55604,NIFTY,0.05,
2137,NIFTY29DEC25500PE,PE,25500,2029-12-24,14234882,65,55605,NIFTY,0.05,
2138,NIFTY29DEC19500CE,CE,19500,2029-12-24,14233602,65,55600,NIFTY,0.05,
2139,NIFTY29DEC19500PE,PE,19500,2029-12-24,14233858,65,55601,NIFTY,0.05,
2140,NIFTY29DEC26000PE,PE,26000,2029-12-24,15815426,65,61779,NIFTY,0.05,
2141,NIFTY29DEC27000CE,CE,27000,2029-12-24,15819266,65,61794,NIFTY,0.05,
2142,NIFTY29DEC27000PE,PE,27000,2029-12-24,15819522,65,61795,NIFTY,0.05,
2143,NIFTY29DEC18000CE,CE,18000,2029-12-24,15715842,65,61390,NIFTY,0.05,
2144,NIFTY29DEC18000PE,PE,18000,2029-12-24,15716098,65,61391,NIFTY,0.05,
2145,NIFTY29DEC28500CE,CE,28500,2029-12-24,14235138,65,55606,NIFTY,0.05,
2146,NIFTY29DEC28500PE,PE,28500,2029-12-24,14235394,65,55607,NIFTY,0.05,
2147,NIFTY29DEC16500CE,CE,16500,2029-12-24,14233090,65,55598,NIFTY,0.05,
2148,NIFTY29DEC16500PE,PE,16500,2029-12-24,14233346,65,55599,NIFTY,0.05,
2149,NIFTY29DEC30000CE,CE,30000,2029-12-24,15854594,65,61932,NIFTY,0.05,
2150,NIFTY29DEC30000PE,PE,30000,2029-12-24,15854850,65,61933,NIFTY,0.05,
2151,NIFTY29DEC15000CE,CE,15000,2029-12-24,15711746,65,61374,NIFTY,0.05,
2152,NIFTY29DEC15000PE,PE,15000,2029-12-24,15712002,65,61375,NIFTY,0.05,
2153,NIFTY29DEC31500CE,CE,31500,2029-12-24,14235650,65,55608,NIFTY,0.05,
2154,NIFTY29DEC31500PE,PE,31500,2029-12-24,14235906,65,55609,NIFTY,0.05,
2155,NIFTY29DEC34500CE,CE,34500,2029-12-24,14236162,65,55610,NIFTY,0.05,
2156,NIFTY29DEC34500PE,PE,34500,2029-12-24,14236418,65,55611,NIFTY,0.05,
2157,NIFTY29DEC33000CE,CE,33000,2029-12-24,15873538,65,62006,NIFTY,0.05,
2158,NIFTY29DEC33000PE,PE,33000,2029-12-24,15873794,65,62007,NIFTY,0.05,
2159,NIFTY30JUN16500CE,CE,16500,2030-06-25,14243842,65,55640,NIFTY,0.05,
2160,NIFTY30JUN16500PE,PE,16500,2030-06-25,14244098,65,55641,NIFTY,0.05,
2161,NIFTY30JUN19500CE,CE,19500,2030-06-25,14244354,65,55642,NIFTY,0.05,
2162,NIFTY30JUN19500PE,PE,19500,2030-06-25,14244610,65,55643,NIFTY,0.05,
2163,NIFTY30JUN22500CE,CE,22500,2030-06-25,14244866,65,55644,NIFTY,0.05,
2164,NIFTY30JUN22500PE,PE,22500,2030-06-25,14245122,65,55645,NIFTY,0.05,
2165,NIFTY30JUN25500CE,CE,25500,2030-06-25,14245378,65,55646,NIFTY,0.05,
2166,NIFTY30JUN25500PE,PE,25500,2030-06-25,14245634,65,55647,NIFTY,0.05,
2167,NIFTY30JUN28500CE,CE,28500,2030-06-25,14245890,65,55648,NIFTY,0.05,
2168,NIFTY30JUN28500PE,PE,28500,2030-06-25,14246146,65,55649,NIFTY,0.05,
2169,NIFTY30JUN31500CE,CE,31500,2030-06-25,14246402,65,55650,NIFTY,0.05,
2170,NIFTY30JUN31500PE,PE,31500,2030-06-25,14246658,65,55651,NIFTY,0.05,
2171,NIFTY30JUN34500CE,CE,34500,2030-06-25,14246914,65,55652,NIFTY,0.05,
2172,NIFTY30JUN34500PE,PE,34500,2030-06-25,14247170,65,55653,NIFTY,0.05,
2173,NIFTY30JUN15000CE,CE,15000,2030-06-25,15586818,65,60886,NIFTY,0.05,
2174,NIFTY30JUN15000PE,PE,15000,2030-06-25,15587074,65,60887,NIFTY,0.05,
2175,NIFTY30JUN18000CE,CE,18000,2030-06-25,15588354,65,60892,NIFTY,0.05,
2176,NIFTY30JUN18000PE,PE,18000,2030-06-25,15588610,65,60893,NIFTY,0.05,
2177,NIFTY30JUN21000CE,CE,21000,2030-06-25,15589890,65,60898,NIFTY,0.05,
2178,NIFTY30JUN21000PE,PE,21000,2030-06-25,15590146,65,60899,NIFTY,0.05,
2179,NIFTY30JUN24000CE,CE,24000,2030-06-25,15591426,65,60904,NIFTY,0.05,
2180,NIFTY30JUN24000PE,PE,24000,2030-06-25,15591682,65,60905,NIFTY,0.05,
2181,NIFTY30JUN27000CE,CE,27000,2030-06-25,15592962,65,60910,NIFTY,0.05,
2182,NIFTY30JUN27000PE,PE,27000,2030-06-25,15593218,65,60911,NIFTY,0.05,
2183,NIFTY30JUN30000CE,CE,30000,2030-06-25,15599618,65,60936,NIFTY,0.05,
2184,NIFTY30JUN30000PE,PE,30000,2030-06-25,15600386,65,60939,NIFTY,0.05,
2185,NIFTY30JUN33000CE,CE,33000,2030-06-25,15601666,65,60944,NIFTY,0.05,
2186,NIFTY30JUN33000PE,PE,33000,2030-06-25,15601922,65,60945,NIFTY,0.05,
2187,NIFTY30DEC15000CE,CE,15000,2030-12-31,14257666,65,55694,NIFTY,0.05,
2188,NIFTY30DEC15000PE,PE,15000,2030-12-31,14257922,65,55695,NIFTY,0.05,
2189,NIFTY30DEC16500CE,CE,16500,2030-12-31,14258178,65,55696,NIFTY,0.05,
2190,NIFTY30DEC16500PE,PE,16500,2030-12-31,14258434,65,55697,NIFTY,0.05,
2191,NIFTY30DEC18000CE,CE,18000,2030-12-31,14258690,65,55698,NIFTY,0.05,
2192,NIFTY30DEC18000PE,PE,18000,2030-12-31,14258946,65,55699,NIFTY,0.05,
2193,NIFTY30DEC19500CE,CE,19500,2030-12-31,14259202,65,55700,NIFTY,0.05,
2194,NIFTY30DEC19500PE,PE,19500,2030-12-31,14259458,65,55701,NIFTY,0.05,
2195,NIFTY30DEC21000CE,CE,21000,2030-12-31,14259714,65,55702,NIFTY,0.05,
2196,NIFTY30DEC21000PE,PE,21000,2030-12-31,14259970,65,55703,NIFTY,0.05,
2197,NIFTY30DEC22500CE,CE,22500,2030-12-31,14260226,65,55704,NIFTY,0.05,
2198,NIFTY30DEC22500PE,PE,22500,2030-12-31,14260482,65,55705,NIFTY,0.05,
2199,NIFTY30DEC24000CE,CE,24000,2030-12-31,14273026,65,55754,NIFTY,0.05,
2200,NIFTY30DEC24000PE,PE,24000,2030-12-31,14273282,65,55755,NIFTY,0.05,
2201,NIFTY30DEC25500CE,CE,25500,2030-12-31,14273538,65,55756,NIFTY,0.05,
2202,NIFTY30DEC25500PE,PE,25500,2030-12-31,14273794,65,55757,NIFTY,0.05,
2203,NIFTY30DEC27000CE,CE,27000,2030-12-31,14274050,65,55758,NIFTY,0.05,
2204,NIFTY30DEC27000PE,PE,27000,2030-12-31,14274306,65,55759,NIFTY,0.05,
2205,NIFTY30DEC28500CE,CE,28500,2030-12-31,14274562,65,55760,NIFTY,0.05,
2206,NIFTY30DEC28500PE,PE,28500,2030-12-31,14274818,65,55761,NIFTY,0.05,
2207,NIFTY30DEC30000CE,CE,30000,2030-12-31,14275074,65,55762,NIFTY,0.05,
2208,NIFTY30DEC30000PE,PE,30000,2030-12-31,14275330,65,55763,NIFTY,0.05,
2209,NIFTY30DEC31500CE,CE,31500,2030-12-31,14275586,65,55764,NIFTY,0.05,
2210,NIFTY30DEC31500PE,PE,31500,2030-12-31,14275842,65,55765,NIFTY,0.05,
2211,NIFTY30DEC33000CE,CE,33000,2030-12-31,14276098,65,55766,NIFTY,0.05,
2212,NIFTY30DEC33000PE,PE,33000,2030-12-31,14276354,65,55767,NIFTY,0.05,
2213,NIFTY30DEC34500CE,CE,34500,2030-12-31,14277122,65,55770,NIFTY,0.05,
2214,NIFTY30DEC34500PE,PE,34500,2030-12-31,14277378,65,55771,NIFTY,0.05,
